tx	gene_id	d3_fw_1	d3_fw_2	d3_fw_3	d3_hw_1	d3_hw_2	d3_hw_3	d6_fw_1	d6_fw_2	d6_fw_3	d6_hw_1	d6_hw_2	d6_hw_3
HMEL012301g1.t3	HMEL012301g1	0	0	87	0	0	0	10	0	0	0	0	0
HMEL012302g1.t2	HMEL012302g1	40	49.511	36	54	42	44	20	14	10	32	25	43
HMEL012302g1.t1	HMEL012302g1	0	1.489	0	0	0	0	0	0	0	0	0	0
HMEL012304g1.t1	HMEL012304g1	0	0	0	0	0	0	0	0	0	0	3.092	0
HMEL012304g1.t2	HMEL012304g1	0	0	1	1	9	0	1	7	1	15	26.827	7
HMEL012305g2.t1	HMEL012305g2	3	1	1	3	1	0	4.814	6.604	2	5	10	4
HMEL012305g1.t1	HMEL012305g1	0	0	0	0	0	0	2	1	0	0	1	0
HMEL033540g1.t1	HMEL033540g1	0	0	0	0	0	0	0	0	1	0	2	3
HMEL012308g1.t2	HMEL012308g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL012308g1.t3	HMEL012308g1	29	21.624	18	0	14.965	0	0	0	4.835	0	0	7.603
HMEL012308g1.t4	HMEL012308g1	0	0	0	40.358	0	5	6.6	0	0	0	4	0
HMEL012308g1.t1	HMEL012308g1	0	1.376	0	9.642	3.035	0	1.4	11	5.165	13	0	1.397
HMEL033538g1.t1	HMEL033538g1	301	173	123	289	174	131	29	47	29	77	66	70
HMEL012312g1.t1	HMEL012312g1	160	235	181	213	210	198	35	47	58	124	43	101
HMEL012313g1.t1	HMEL012313g1	785	747	333	962	700	246	86	74	63	101.999	303	174.939
HMEL012023g1.t1	HMEL012023g1	115	134	55	132	120	33	11	9	11	13	11	21
HMEL011008g1.t1	HMEL011008g1	4	2	2	0	3	4	1	0	1	3	4	8
HMEL003074g1.t1	HMEL003074g1	225	219	19885	229	433	16093	10280	8244	7992	8824	20656	13149
HMEL006569g1.t1	HMEL006569g1	13	23	13	30	14	12	1	3	4	6	6	18
HMEL006570g1.t1	HMEL006570g1	45	23	85	51	54	94	28	69	23	44	88	156
HMEL006571g1.t1	HMEL006571g1	2	0	0	2	0	2	0	1	0	0	0	5
HMEL033527g1.t1	HMEL033527g1	5034	3349	88	7322	3166	118	7	9	1	35	12	25
HMEL006575g1.t1	HMEL006575g1	1687	1876	1445	2063	1952	1383	181	238	160	446	270	278
HMEL008839g1.t1	HMEL008839g1	12	6	14	18	10	17	0	0	3	1	16	2
HMEL008837g1.t1	HMEL008837g1	2	0	0	4	1	3	5	5	0	1	3	9
HMEL008836g1.t1	HMEL008836g1	1045	630	563	1047	600	506	106	171	113	313	168	276
HMEL008833g1.t1	HMEL008833g1	82	149	38	83	85	40	34	155	25	24	128	315
HMEL008830g2.t1	HMEL008830g2	0	0	3	1	0	0	0	2	2	6	19	4
HMEL008830g1.t1	HMEL008830g1	5.004	2	5.009	3.425	5.004	3	2.015	6.056	2.012	7.1	32.022	8.045
HMEL033513g1.t1	HMEL033513g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL033513g1.t2	HMEL033513g1	93	38	3	108	39	4	0	3	0	6	66	9
HMEL002444g1.t1	HMEL002444g1	519.755	418.952	254.515	712.384	377.9	125.159	0	187	0	0	0	226
HMEL002444g1.t2	HMEL002444g1	481.245	423.048	134.485	724.616	385.1	208.841	91	0	56	95	147	0
HMEL033504g1.t1	HMEL033504g1	364	324	190	452	169	224	57	107	93	255	71	161
HMEL033503g1.t1	HMEL033503g1	22	14	12	28	15	7	2	5	2	15	9	4
HMEL017315g1.t1	HMEL017315g1	36	39	13	59	32	18	12	24	16	29	7	28
HMEL021562g1.t1	HMEL021562g1	0	3	4	8	2	1	3	1	0	1	3	0
HMEL033500g1.t1	HMEL033500g1	5	14	63	15	18	69	1	1	6	3	3	8
HMEL004848g1.t1	HMEL004848g1	5	1	1	4	1	0	1	4	1.966	6	2	5
HMEL004850g2.t1	HMEL004850g2	0	11	9	1	7	1	0	36	5	11	11	122
HMEL033495g1.t1	HMEL033495g1	86	60	19	120	38	20	124	31	58	118	131	26
HMEL033494g1.t1	HMEL033494g1	1890.964	1321.609	1061.778	3468.987	1146.995	1054.05	341.372	796.456	184.457	224.957	694.642	1225.334
HMEL033494g1.t2	HMEL033494g1	1909.851	1322.758	1064.467	3419.895	1139.573	993.182	343.102	863.871	205.088	212.776	714.42	1224.839
HMEL033494g1.t3	HMEL033494g1	1894.183	1318.63	1062.755	3408.117	1146.431	959.768	375.526	870.673	225.455	216.245	722.938	1177.802
HMEL033492g1.t1	HMEL033492g1	22	22	8	34	39	18	8	35	10	39	18	62
HMEL033489g1.t1	HMEL033489g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL003195g2.t1	HMEL003195g2	90	112	83	125	136	66	31	65	23	46	99	71
HMEL003575g1.t2	HMEL003575g1	29	6	15	54	7	3	2	4	1	5	0	5
HMEL003575g1.t1	HMEL003575g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL010222g1.t1	HMEL010222g1	24	34	41	37	28	35	186	9	183	661	771	20
HMEL010221g1.t1	HMEL010221g1	197	116.052	546.643	189.003	107.799	517.891	161.635	142	65.95	154.02	306.916	218
HMEL010221g1.t2	HMEL010221g1	0	156.948	523.357	167.997	110.201	521.109	198.365	0	232.05	286.98	344.084	0
HMEL010220g1.t1	HMEL010220g1	163	234	144	246	213	162	27	40	25	118	41	74
HMEL010216g1.t1	HMEL010216g1	865	569	207	853	411	212	49	167	56	114	161.982	187
HMEL010214g1.t1	HMEL010214g1	30	17	15	34	19	25	3	2	7	3	13	25
HMEL010213g1.t1	HMEL010213g1	4395	2878	1789	5100	2076	1451	213	411	200	484.993	312	520
HMEL017468g1.t1	HMEL017468g1	0	1	0	1	4	0	0	3	1	3	13	2
HMEL012654g1.t1	HMEL012654g1	261	183	217	321	193	239	72	61	46	101	52	88
HMEL004211g1.t1	HMEL004211g1	7	8	4	8	10	5	3	4	0	2	3	0
HMEL009389g3.t1	HMEL009389g3	15	22	1	8	5	6	3	5	1	11	10	14
HMEL038157g1.t1	HMEL038157g1	0	0	0	0	0	2.765	0	0	0	0	0	0
HMEL033475g1.t1	HMEL033475g1	1480	988	474	1613	881	384	67	127	62	111	170	247
HMEL009398g1.t1	HMEL009398g1	306	22402	2304	3254	28497	1982	896	1087	592	1776	1858	1950
HMEL010589g1.t1	HMEL010589g1	48	44	15	14	46	9	26	25.272	42	101	9	33
HMEL012185g1.t1	HMEL012185g1	26	11	1	12	11	0	0	12	5	3	20	3
HMEL013766g1.t1	HMEL013766g1	19635	2068	296	16241	2084	342	430	200	473	556	606.738	177
HMEL016242g1.t1	HMEL016242g1	0	0	0	0	0	0	2	1	1	4	6	1
HMEL016242g2.t1	HMEL016242g2	9944	12125	15646	15907	13017	13064.84	1246	1361.861	622	655	2510	2307
HMEL016245g1.t1	HMEL016245g1	142	120	73	170	81	49	33	46	9	35	86.002	79
HMEL014012g1.t1	HMEL014012g1	0	1	2	0	1	2	5	11	5	5	14	10
HMEL014019g1.t1	HMEL014019g1	8	7	67	30	7	50	89	15	20	67	76	15
HMEL032980g1.t1	HMEL032980g1	915	3818	405	1857	2851	320	917	215	671	1595	2115	298
HMEL014311g1.t1	HMEL014311g1	84	71	69	101	65	70	12	15	11	27	16.959	32
HMEL032982g1.t1	HMEL032982g1	2	1	1	2	1	0	2	4	7	4	1	4
HMEL014312g1.t1	HMEL014312g1	9	18	5	14	14	9	4	7	2	6	94	1.061
HMEL016015g2.t1	HMEL016015g2	66.815	46.806	33.334	94.875	72.346	34.325	0	14.483	3.718	0	25.524	28.169
HMEL032986g1.t1	HMEL032986g1	0	0	0	0	0	0	0	0	1	9	2	4
HMEL032987g1.t1	HMEL032987g1	620	1573	813	1497	1460	702	415	313	394	446	1021	535
HMEL014293g1.t1	HMEL014293g1	10664	36916	5235	20650	40223	4087	286	1276	197	382	6848.382	2458
HMEL014286g1.t1	HMEL014286g1	0	0	0	0	0	0	0	0	0	0	0	1
HMEL032993g1.t1	HMEL032993g1	0	0	0	0	0	0	0	0	0	7	8	3
HMEL033448g1.t1	HMEL033448g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL033446g1.t1	HMEL033446g1	0	1	0	0	0	0	4	3	3	1	1	2
HMEL006122g1.t1	HMEL006122g1	0	0	0	0	2.041	3.147	0	0	0	0	0	1.322
HMEL006122g1.t2	HMEL006122g1	39	19	8	53	25.959	23.853	8	8	4	13	10	18.678
HMEL006121g1.t1	HMEL006121g1	1451	968	350	1786	657	307	84	189	109	260	125	311
HMEL006119g3.t1	HMEL006119g3	1	3	5	5	7	4	5	2	11	16	24.468	15
HMEL006119g2.t1	HMEL006119g2	4	6	10	37	18	7	4	10	6	9	20	19
HMEL002832g1.t1	HMEL002832g1	0	129	0	0	91.316	0	260.133	245.448	253.166	124.894	337.536	396.768
HMEL002832g1.t2	HMEL002832g1	0	0	0	188	0	0	0	0	0	150.788	0	0
HMEL002832g1.t3	HMEL002832g1	185.991	0	214	0	48.684	208	232.226	192.552	150.834	206.428	224.157	426.232
HMEL037690g1.t1	HMEL037690g1	61.898	204.682	22.431	110.898	281.506	21.176	2.56	13.108	14.915	23.391	20.963	33.404
HMEL013753g2.t1	HMEL013753g2	2	6	8	5	0	8	10	9	12	14.218	12	5
HMEL013753g3.t1	HMEL013753g3	77	65	158	83	94	110	299	185	184	733	93	113
HMEL006767g1.t1	HMEL006767g1	25225	31130	13960	49116	39379	11335	1481	2599	949	968	2625.021	4075
HMEL007265g1.t1	HMEL007265g1	1052	858	510	1316	907	498	157	129	90	107	325.536	204
HMEL007261g3.t1	HMEL007261g3	42	18	24	48	28	35	15	18	9	7	46	35
HMEL007256g1.t1	HMEL007256g1	600	615	366	863	543	279	72	97	94	151	125.65	111
HMEL007255g1.t1	HMEL007255g1	416	532	274	741	571	203	84	97	30	34	155	156
HMEL013824g1.t1	HMEL013824g1	38	2	0	29	6	0	2	1	1	3	14	3
HMEL013825g1.t1	HMEL013825g1	0	0	42.304	123.24	146.52	0	0	0	0	27.374	23.481	39.708
HMEL013825g1.t2	HMEL013825g1	2993	3628	1845.696	5232.76	3440.48	1774	274	496	163	218.626	514.519	599.292
HMEL037458g1.t1	HMEL037458g1	218	149	110	190	137	97	12	22	25	58	25	47
HMEL037459g1.t1	HMEL037459g1	1	2	0	0	0	0	0	3	0	1	0	2
HMEL013828g1.t1	HMEL013828g1	17	17	11	28	19	9	2	9	2	2	6	10
HMEL013834g1.t1	HMEL013834g1	467	247	62	464	159	45	35	134	32	79	68	227
HMEL013835g1.t1	HMEL013835g1	0	1	0	2	1	0	0	0	0	0	0	0
HMEL013840g1.t1	HMEL013840g1	165	196	106	292	179	80	29	40	24	39	84	141
HMEL013844g1.t1	HMEL013844g1	0	0	0	0	0	0	0	0	1	0	1	0
HMEL013846g1.t1	HMEL013846g1	2	0	2	7	3	1	1	1	0	2.995	8	2
HMEL037468g1.t1	HMEL037468g1	19.227	0	3.351	19.844	14.167	0	3.708	0	0	18	0	3.558
HMEL037468g1.t2	HMEL037468g1	435.773	395	166.649	450.156	409.833	134	19.292	43	14	0	70	65.442
HMEL008905g1.t1	HMEL008905g1	0	0	0	0	0	0	0	0	0	0	1	0
HMEL008906g1.t1	HMEL008906g1	122	95	50	132	88	60	15	27	26	25	26	56
HMEL008907g1.t1	HMEL008907g1	0	12	9	0	0	0	0	18	0	8	0	0
HMEL008907g1.t2	HMEL008907g1	8	0	0	3	10	10	4	0	10	0	35	22
HMEL037470g1.t1	HMEL037470g1	0	0	0	2	0	0	0	0	1	4	3	6
HMEL004442g1.t1	HMEL004442g1	2	0	0	3	2	1	0	3	0	2	11	10
HMEL005127g1.t1	HMEL005127g1	6	3	0	10	2	0	0	2	0	1	1	0
HMEL005127g2.t1	HMEL005127g2	5	0	0	3	2	0	0	0	0	1	1	1
HMEL005128g1.t1	HMEL005128g1	14	3	0	22	4	3	1	2	3	3	1	0
HMEL005128g2.t1	HMEL005128g2	67	32	12	75	35	20	3	10	2	18	12	19
HMEL037478g1.t1	HMEL037478g1	0	1	2	1	2	1	0	2	2	0	9	11
HMEL037480g1.t1	HMEL037480g1	0	72	67	0	70	92	0	60	68	0	0	80
HMEL037480g1.t2	HMEL037480g1	84	0	0	121	0	0	82	0	0	77	133	0
HMEL005504g1.t1	HMEL005504g1	3	0	0	1	3	0	0	0	0	1	10	5
HMEL037481g1.t1	HMEL037481g1	0	1	0	0	0	0	0	0	0	0	0	0
HMEL008712g1.t1	HMEL008712g1	808	550	603	812	608	609	106	179	110	272	175	227
HMEL012377g1.t1	HMEL012377g1	7	3	0	1	2	1	0	1	5.977	9.186	7	2
HMEL011306g1.t1	HMEL011306g1	25	17	15	25	40	12	7	16	7	29	65	33
HMEL017797g1.t1	HMEL017797g1	1077	1112	463	1281	952	440	80.19	193.336	82	197.799	146	296
HMEL037491g1.t1	HMEL037491g1	300	257	119	356	242	109	25	58	21	36	33	78
HMEL037492g1.t1	HMEL037492g1	190	221	40	395	206	33	16	37	11	9	43	93
HMEL013520g1.t1	HMEL013520g1	0	0	0	0	0	0	0	0	0	1.388	0	0
HMEL037777g1.t1	HMEL037777g1	0	0	0	0	0	0	0	1	0	0	0	0
HMEL037499g1.t1	HMEL037499g1	5.569	5.655	8.949	12.154	6.335	11.877	25.786	26.194	31.495	43.466	89.689	26.303
HMEL037500g1.t1	HMEL037500g1	166	57	67	164	64	57	11	24	13	27	9	41
HMEL037501g1.t1	HMEL037501g1	3	1	1	1	2	1	0	0	2	2	3	2
HMEL037503g1.t1	HMEL037503g1	5910	4784	3545	5645	3659	3219	768	1149	664	973.002	3176	3190
HMEL037505g1.t1	HMEL037505g1	0	0	0	0	0	0	0	0	2	6	4	3
HMEL037507g1.t1	HMEL037507g1	0	0	0	0	0	0	1	1	2	8	9.001	0
HMEL011314g1.t2	HMEL011314g1	479	365	232	664	328	156	42	63	37	66	204	78.561
HMEL011314g1.t1	HMEL011314g1	0	0	0	0	0	0	0	0	0	0	0	50.439
HMEL011317g2.t1	HMEL011317g2	5483	3356	5013	7854	3192	3588	522	178	412	818	1089	268
HMEL037508g1.t1	HMEL037508g1	29	25	10	27	39	34	3	5	4	21	6	29
HMEL037510g1.t1	HMEL037510g1	170	539	399	247	600	287	35	90	35	67	85	88
HMEL021982g1.t1	HMEL021982g1	382	377	239	404	377	225	76	75	95	259	128	82
HMEL037511g1.t1	HMEL037511g1	7	5	1	17	7	5	0	0	1	0	1	6
HMEL037514g1.t1	HMEL037514g1	44	129	44	61	96	34	141	92	121	238	63	114
HMEL002313g1.t1	HMEL002313g1	43	29	15	61	24	12	8	1	11	13	2	7
HMEL002312g1.t1	HMEL002312g1	310	241	814	349	318	757	81	290	61	91	103	517
HMEL011586g1.t1	HMEL011586g1	30441	26884	5291	38526	30830	6419	3277	4130	1582	2680	7172	5965
HMEL037517g1.t1	HMEL037517g1	1204	543	995	1416	804	802	228	223	139	337	401	295
HMEL037518g1.t1	HMEL037518g1	7182	3670	7472	9055.997	4977	5513	1583	4010	1097	1785	3885	7072
HMEL037519g1.t1	HMEL037519g1	0	0	0	1	1	0	0	0	1	3	71	0
HMEL037521g1.t1	HMEL037521g1	2969	2699	4263	4310	3175	3814.281	4466	1728	3017	4057	6673	2643
HMEL017660g1.t1	HMEL017660g1	1643	1412	1620	2982	1282	1190	268	505	167	128	921	1251
HMEL037528g1.t1	HMEL037528g1	2	6	5	8	1	6	0	0	3	5	0	1
HMEL037531g1.t1	HMEL037531g1	0	0	0	0	0	0	0	0	0	2	7	3
HMEL037532g1.t1	HMEL037532g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL037532g1.t2	HMEL037532g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL037532g1.t3	HMEL037532g1	57	76	25	42	105	26	15.515	13	11	27	55	13
HMEL007118g1.t1	HMEL007118g1	53	19	42	44	16	23	5	8	6	13	6	14
HMEL007117g1.t1	HMEL007117g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL010862g1.t1	HMEL010862g1	0	0	1	1	0	0	0	0	0	0	0	0
HMEL010863g1.t1	HMEL010863g1	54.984	39	5	68	27	7	1.806	7	3	12	8.857	28.965
HMEL010867g1.t1	HMEL010867g1	82	189	42	99	141	63	5	15	4	11	10.131	15
HMEL037538g1.t1	HMEL037538g1	34	29	19	41	18	18	10	15	3	12	9	25
HMEL037539g1.t1	HMEL037539g1	124	84	46	144	85	65	7	29	24	36	67	102
HMEL037541g1.t1	HMEL037541g1	2	1	2	3	0	2	0	0	1	0	1	3
HMEL008558g1.t1	HMEL008558g1	29	29	57	22	45	79	0	4	4	3	7	11
HMEL035925g1.t1	HMEL035925g1	0	0	0	0	0	0	0	1	0	4	2	2
HMEL037546g1.t1	HMEL037546g1	1892	1154	187	2529	816	206	55	158	46	95	227	372
HMEL037547g1.t1	HMEL037547g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL037547g1.t2	HMEL037547g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL037547g1.t3	HMEL037547g1	14	15.676	65	47	35	26.97	10	0	0	6.986	88	0
HMEL037547g1.t4	HMEL037547g1	0	30.324	0	0	0	22.03	0	13	5	0	0	26
HMEL037549g1.t1	HMEL037549g1	0	0	0	0	0	0	0	0	0	0	3	0
HMEL017908g1.t1	HMEL017908g1	1030	1034	429	1131	946	475	118	96.002	53	105	214.11	205
HMEL017906g1.t1	HMEL017906g1	0	0	2	0	0	0	0	0	0	0	3	0
HMEL003095g1.t1	HMEL003095g1	32	165	14	54	110	10	14	49	42	69	40	98
HMEL003095g3.t1	HMEL003095g3	8	58	8	34	28	4	3	7	10	5	18	17
HMEL037552g1.t1	HMEL037552g1	0	0	0	0	0	0	0	0	0	0	1	0
HMEL005485g1.t1	HMEL005485g1	2	2	2	5	5	3	0	7	0	3	12	7
HMEL005484g1.t1	HMEL005484g1	0	1	0	0	0	0	0	1	0	2	0	0
HMEL005483g1.t1	HMEL005483g1	5	6	4	11	11	4	1	3	1	9	7	1
HMEL005481g1.t1	HMEL005481g1	11	60	14	27	55	13	12	44	9	8	26	80
HMEL037554g1.t1	HMEL037554g1	0	0	0	0	1	0	0	1	2	5	4	0
HMEL037555g1.t2	HMEL037555g1	43	28	57	40.003	38	59	47	43	29	66	36	41
HMEL037555g1.t1	HMEL037555g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL005480g2.t1	HMEL005480g2	692	554	530	658	535	485	82	128	99	279	139	172
HMEL005479g1.t1	HMEL005479g1	72	49	28	94	52	16	6	4	11	17	2	10
HMEL005478g1.t1	HMEL005478g1	375	500	440	525	503	478	68	100	49	158	94	119
HMEL005477g1.t1	HMEL005477g1	82	72	61	114	99	66	14	29	4	7	26	26
HMEL005473g1.t1	HMEL005473g1	310	224	106	293	183	73	22	33	17	33	16	60
HMEL037556g1.t1	HMEL037556g1	0	0	0	0	0	0	0	5	1	1	12	11
HMEL005472g1.t1	HMEL005472g1	1345	1194	734	1493	1209	719	101	283	97	251	197	472
HMEL007901g2.t1	HMEL007901g2	0	0	0	0	0	0	1	0	2	7	7	4
HMEL007900g1.t1	HMEL007900g1	18	8	1	18	16	1	1	4	2	5	1	5
HMEL007899g1.t1	HMEL007899g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL037561g1.t1	HMEL037561g1	0	1	0	0	0	0	2	0	1	0	2	2
HMEL037562g1.t1	HMEL037562g1	5	4	1	1	5	1	3	1	1	8	9	0
HMEL037563g1.t1	HMEL037563g1	5	3	3	2	3	2	7	3	1	9.002	8	16
HMEL037564g1.t1	HMEL037564g1	0	0	0	0	0	0	0	0	0	0	1	1
HMEL037565g1.t1	HMEL037565g1	0	0	0	0	0	0	0	0	0	2	794	1
HMEL037566g1.t1	HMEL037566g1	0	0	0	0	0	0	0	0	0	3	0	0
HMEL037567g1.t1	HMEL037567g1	0	0	0	0	0	0	0	0	0	2	0	2
HMEL037568g1.t1	HMEL037568g1	1	1	3	2	3	1	10	6	4	15	7	10
HMEL037569g1.t1	HMEL037569g1	0	2	7	6	4	4	4	2	1	2	6	7
HMEL037570g1.t1	HMEL037570g1	0	0	0	0	0	0	0	1	1	2	2	3.984
HMEL013677g1.t1	HMEL013677g1	28	22	25	23	17	16	5	3	8	9	4	7
HMEL013678g1.t1	HMEL013678g1	21.431	0	0	0	0	0	0	0	34.505	30.534	0	0
HMEL013678g1.t2	HMEL013678g1	0	9.345	0	0	0	0	0	0	0	0	0	50.697
HMEL013678g1.t3	HMEL013678g1	0	0	14.051	25.846	11.665	19.123	33.214	33.806	0	0	70.311	0
HMEL022148g1.t1	HMEL022148g1	2	1	0	2	0	0	3	3	0	0	3	1
HMEL013681g1.t1	HMEL013681g1	477	232	124	498	225	117	40	81	45	76	85	149
HMEL013682g1.t1	HMEL013682g1	8	12	1	22	11	6	1	2	2	0	4	9
HMEL037577g1.t1	HMEL037577g1	1330	705	1803	2052	1000	1637	92	178	72	139	227	280
HMEL013687g1.t1	HMEL013687g1	36	28	23	38	19	9	4	8	2	12	20	24
HMEL033196g1.t1	HMEL033196g1	3	2	1	5	2	1	2	10	1	14	32	12
HMEL013690g1.t1	HMEL013690g1	472	481	385	650	496	375	86	103	62	146	140	166
HMEL013691g1.t1	HMEL013691g1	90	61	76	90	81	86	19	28	16	62	17	32
HMEL013692g1.t1	HMEL013692g1	1833	1823	890	2669	1832	776	138	206	131	320	234	238
HMEL033378g1.t1	HMEL033378g1	0	0	0	0	0	0	0	0	0	0	0	0
HMEL013694g2.t1	HMEL013694g2	3	2	1	3	1	0	2	2	0	9.182	9	8.771
HMEL013695g1.t1	HMEL013695g1	167	265	110	264	216	102	104	102	96	97	115.997	135
HMEL013695g2.t1	HMEL013695g2	0	0	0	0	0	0	0	0	0	0	0	0
HMEL013695g3.t1	HMEL013695g3	0	0	0	0	0	0	0	1	0	1	0	2
HMEL037581g1.t1	HMEL037581g1	0	0	1	0	0	0	1	1	4	8	19	6
HMEL037582g1.t1	HMEL037582g1	0	0	0	1	0	0	5	5	4	32	42	16.979
HMEL037583g1.t1	HMEL037583g1	0	0	0	0	0	1	0	0	0	0	0	0
HMEL037584g1.t1	HMEL037584g1	0	0	0	0	5	0	0	1	0	7	12	5
HMEL007779g1.t1	HMEL007779g1	33	37	41	43	36	25	12	19	14	19	17	17
HMEL007782g2.t1	HMEL007782g2	0	1	0	0	0	0	0	0	0	1	3	1
HMEL007783g1.t1	HMEL007783g1	0	2	1	3	6	1	4	3	2	2	0	6
HMEL007784g1.t1	HMEL007784g1	1	1	0	0	0	2	0	3	4	3.614	20	18
HMEL037587g1.t1	HMEL037587g1	0	0	0	0	0	2	0	0	0	0	9	1
HMEL037588g1.t1	HMEL037588g1	2	6	2.012	1	5	0	1.059	7.163	2	25.003	19	21.278
HMEL007788g1.t1	HMEL007788g1	872	1059	601	1351	1130	465	155	261	100	149	454	537
HMEL003554g1.t1	HMEL003554g1	382	296	250	438	361	331	80	187	120	246	137	224
HMEL003555g1.t1	HMEL003555g1	2	0	0	1	0	2	0	5	0	0	0	0
HMEL009739g1.t1	HMEL009739g1	416	368	223	541	370	271	45	82	48	118	90	108
HMEL006650g1.t1	HMEL006650g1	15.002	31	25	20	9	31	21.223	20	21	22.001	70	35
HMEL006645g1.t1	HMEL006645g1	877	746	436	928	688	374	52	96	63	163	55	110
HMEL006644g1.t1	HMEL006644g1	294	277	162	405	269	184	24	69	14	31	50	49
HMEL006643g1.t1	HMEL006643g1	27	33	9	34	20	10	1	3	9	4	7	0
HMEL037590g1.t1	HMEL037590g1	4041	3728	2083	5188	3653	1778	302	515	199	286	432	649.082
HMEL037591g1.t1	HMEL037591g1	721	715	1312	1161	976	1694	460	418	518	1549	2161	1125
HMEL006639g1.t1	HMEL006639g1	17	7	6	14	10	8	3	6	3	1	15	6
HMEL006638g1.t1	HMEL006638g1	267	233	191	277	202	207	55	103	53	115	64	172
HMEL006637g1.t1	HMEL006637g1	0	1	0	0	0	1	0	0	0	1	0	2
HMEL006636g1.t1	HMEL006636g1	83	83	41	112	64	45	8	22	3	29	18	46
HMEL006634g1.t1	HMEL006634g1	249	173	133	267	131	159	55	75	36	92	64	127
HMEL006301g1.t1	HMEL006301g1	0	0	0	0	0	0	0	1	0	1	3	0
HMEL006309g1.t1	HMEL006309g1	195	127	85	183	125	98	12	55	28	68	34	98
HMEL006303g1.t1	HMEL006303g1	38	51	70	51	91	87	23	22	11	28	33	24
HMEL006307g1.t1	HMEL006307g1	499	430	371	553	417	385	44	111	47	142	78	141
HMEL009955g1.t1	HMEL009955g1	934	516	366	912	588	362	166	260	183	361	135	322
HMEL003666g2.t1	HMEL003666g2	2	2	2	2	3	2	5	11	3	9	22	26
HMEL037608g1.t1	HMEL037608g1	8	6	0	5	1	3	0	3	5	7	1	4
HMEL037611g1.t1	HMEL037611g1	8	2	4	2	1	4	5	7	5	13	12	11
HMEL037617g1.t1	HMEL037617g1	0	1	62	0	18	494	404	587	472	638	1794	1034
HMEL013907g1.t1	HMEL013907g1	1	0	2	0	2	1	6	8	1	7	28	24.998
HMEL013904-RA	HMEL013904-RA	492	5591	6803	1279	6647	7864	589	317	404	598	1491	395
HMEL013901g1.t1	HMEL013901g1	728	1562	1142.954	863.803	1244.28	1150	353.493	241.578	309.394	471.041	602.202	390.166
HMEL037619g1.t1	HMEL037619g1	0	0	0	0	0	0	0	0	0	0	2	0
HMEL037620g1.t1	HMEL037620g1	0	0	0	0	0	0	0	1	0	2	13	3
HMEL037621g1.t1	HMEL037621g1	0	0	0	0	0	0	1	0	0	0	3	3
HMEL013900g1.t1	HMEL013900g1	15363	14874.19	6003	19652.124	12496.015	5221.1	1265.192	1605	931	1356	2257	2583
HMEL013900g1.t2	HMEL013900g1	0	138.81	0	213.876	1143.985	138.9	156.808	0	0	0	0	0
HMEL037626g1.t1	HMEL037626g1	0	2	0	0	0	0	0	0	0	0	0	1
HMEL006331g1.t1	HMEL006331g1	304	354	239	378	387	241	38	92	23	100	126	148
HMEL037631g1.t1	HMEL037631g1	0	0	0	0	0	0	1	0	2	5	6	0
HMEL037633g1.t1	HMEL037633g1	8951	7487	4896	12017	7384	5024	945	1528	1210	3625	2183	2957
HMEL037634g1.t1	HMEL037634g1	215	183	135	209	238	188	16	45	20	122	68	78
HMEL037643g1.t1	HMEL037643g1	9	2	7	4	5	4	3	1	1	0	5	8
HMEL037641g1.t1	HMEL037641g1	100	47	80	145	105	68	18	31	19	60	32	30
HMEL015764g1.t1	HMEL015764g1	192	122	59	168	122	47	9	7	7	11	9	20
HMEL015763g2.t1	HMEL015763g2	19638	17693	7171	26363	17631	7200	1861	5191.001	1695	3958.001	2772.031	7051
HMEL037696g1.t1	HMEL037696g1	1	0	0	0	3	2	0	1	0	0	11	0
HMEL012321g1.t1	HMEL012321g1	650	1093	207	954	1305	154	1255	47	1454	2599	2604	125
HMEL037693g1.t1	HMEL037693g1	0	1	0	0	4	0	0	2	0	4	2	5
HMEL037691g1.t1	HMEL037691g1	0	0	0	0	0	1	2	2	1	2	2	1
HMEL017400g1.t1	HMEL017400g1	0	0	0	0	0	0	0	0	0	0	0	1
HMEL037689g1.t1	HMEL037689g1	8	0	0	7	1.025	0	3.385	2	1.553	1.391	7.508	9.977
HMEL037686g1.t1	HMEL037686g1	0	0	0	0	0	3	9	5	2	9	5	4
HMEL037683g1.t1	HMEL037683g1	1	0	1	3	0	0	0	1	3	5	11	1
HMEL016330g1.t1	HMEL016330g1	633	580	366	512.064	507	470.224	363	344	301	568	445	434.115
HMEL037682g1.t1	HMEL037682g1	0	0	0	0	0	0	0	0	0	1	6	0
HMEL037681g1.t1	HMEL037681g1	15	15	21	13	10	9	116	100	145	181	40	58
